id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
250349,Barbecue,Released,14348529,98,FALSE,/7wjz7Q3hKIng3Ni37RQXYjzyu1i.jpg,6000000,,tt3202120,fr,Barbecue,"On his 50th birthday, a man who's been watching his weight, health and temper all his life suffers a heart attack. He's been doing everything he was told he should do and it still didn't help. He decides to turn the page and let loose.",/f6qSHIFvo2NhvlbAi8WBehd4Xne.jpg,,Comedy,"Cinéfrance 1888, Same Player, StudioCanal, TF1 Films Production",France,French,,5.827,655,2014
2009,"4 Months, 3 Weeks and 2 Days",Released,1185783,114,FALSE,/c59jI0WaKoIffuoLG8iB8L4Z9xM.jpg,852510,,tt1032846,ro,"4 luni, 3 săptămîni și 2 zile",Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,/kwV7rP0wgcfui8QzcXZ6ga273cB.jpg,At what moment do we begin to live?,Drama,"Saga Film, Mobra Films, CNC","Belgium, Romania",Romanian,"hotel room, rape, sexual abuse, bureaucracy, totalitarian regime, cohabitant, female friendship, dormitory, best friend, contraception, unwanted pregnancy, communism, romanian, college student, 1980s, abortion",7.535,654,2007
449406,Vivo,Released,0,103,FALSE,/2BftdeCkD7uf68KUxaKRBxtsmZZ.jpg,0,https://www.netflix.com/title/81199052,tt6338498,en,Vivo,A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,/eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg,One song can change everything.,"Animation, Family, Comedy","Sony Pictures Animation, Columbia Pictures, Laurence Mark Productions, One Cool Film Production, Sony Pictures","Hong Kong, United States of America","English, Spanish","musical, monkey, animal",7.368,654,2021
34494,Sorry if I Love You,Released,0,105,FALSE,/7s4LVZy7BwO0GYTbq2P9BbZlpFY.jpg,0,,tt1074213,it,Scusa ma ti chiamo amore,"Alex Belli is a 37 year old advertising executive whose fiancée Elena has just left him, and who is having difficulty at work trying to think of a good advertising campaign for a new Japanese product. Niki is a bubbly 17 year old student. She has three best friends with whom she shares all her problems, and an annoying ex-boyfriend Fabio who is set on getting her back, but Niki's not interested. One day on his way to work, Alex collides with Niki on a city street. They soon begin a romance, despite their 20-year age gap.",/vVWft6OB88dxVWeWbBjuGL4pzTy.jpg,,Comedy,"Sky Italia, Medusa Film, New Fair Film",Italy,Italian,"age difference, girlfriend, man woman relationship, love, relationship, boyfriend",5.921,654,2008
13492,Frontier(s),Released,0,108,FALSE,/pOmbRwfiuLJPEiZRVnEKQVywRdT.jpg,3000000,,tt0814685,fr,Frontière(s),"A gang of young thieves flee Paris during the violent aftermath of a political election, only to hole up at an Inn run by neo-Nazis.",/6GISAjE0XiSucmzXIhb1tdnV2yC.jpg,What are your boundaries...,"Drama, Horror, Action, Thriller","Chemin Vert, Cartel Productions, EuropaCorp, Pacific Films","Switzerland, France","German, French","nazi, chase, sadism, psychopath, fascism, bisexuality, exploitation, blood splatter, gore, mad scientist, beating, marijuana, dress, redneck, mercilessness, impalement, dinner, torture, corpse, execution, explosion, cruelty, cannibal, death, dismemberment, screaming, ruthlessness, bloodbath, mad family, new french extremism, cannibalism, video camera, desperation, sinister",6.111,654,2007
319075,Cobain: Montage of Heck,Released,0,132,FALSE,/30UGnraRdbZl4a8vcfYJPIzvzjM.jpg,0,,tt4229236,en,Cobain: Montage of Heck,"Hailed as one of the most innovative and intimate documentaries of all time, experience Kurt Cobain like never before in the only ever fully authorized portrait of the famed music icon. Academy Award nominated filmmaker Brett Morgen expertly blends Cobain's personal archive of art, music, never seen before movies, animation and revelatory interviews from his family and closest friends.",/r16TnsV7xgI6M2hbySzxWbT9zxe.jpg,,"Documentary, Music","Public Road Productions, HBO Documentary Films",United States of America,English,"musician, lifestyle, stage, biography, washington",7.7,654,2015
10678,Bringing Down the House,Released,132675402,105,FALSE,/uYvWSQDfeW6foi3fuSViEjoHPqO.jpg,20000000,,tt0305669,en,Bringing Down the House,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets -- an escaped African-American convict named Charlene -- is not what he expected. Peter is freaked out, but Charlene tries to convinces him to take her case and prove her innocence. Along the way she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up.",/qt54pA2IkNAgKE9pBlgtJvDtR2S.jpg,"Everything he needed to know about life, she learned in prison.","Comedy, Drama","Touchstone Pictures, Hyde Park Films",United States of America,"English, French","prison, workaholic, parent child relationship, love at first sight, ex-boyfriend, support, mistaken identity, prison escape, lawyer, female prisoner, racist remark, racism, los angeles, california, divorce, bank robbery, catfight, single father, racial stereotype, wrongful conviction, country club, online dating, divorced man, online chat, catfishing, pool party, all work no play",5.989,654,2003
796185,The Three Musketeers: D'Artagnan,Released,31165459,121,FALSE,/f5pYm9znYtntwZYNoVG2tIfvpWq.jpg,27500000,https://www.pathefilms.com/film/lestroismousquetaires-dartagnan,tt12672536,fr,Les Trois Mousquetaires : D'Artagnan,"D'Artagnan, a spirited young Gascon, is left for dead after trying to save a noblewoman from being kidnapped. Once in Paris, he tries by all means to find his attackers, unaware that his quest will lead him to the very heart of a war where the future of France is at stake. Aided by King's Musketeers Athos, Porthos and Aramis, he faces the machinations of villainous Cardinal Richelieu and Milady de Winter, while falling in love with Constance, the Queen's confidante.",/wve9qIZ8pXrDpHy1h47cGXHjZpH.jpg,,"Action, Adventure, History, Drama","Pathé, Chapter 2, M6 Films, DeAPlaneta, Constantin Film, ZDF, uMedia","Belgium, France, Germany, Spain","Italian, English, German, Latin, Spanish, French","sword, musketeer, 1620s, three musketeers",7.185,653,2023
215830,Open Grave,Released,0,102,FALSE,/nHIy6V3iAPJPMhAN37SqxdcmS7i.jpg,0,,tt2071550,en,Open Grave,"A man awakes-- without memory -- in a pit full of bodies and must figure out if the people who rescued him are the killers, or if he is the murderer.",/tgXcICQjS3aEbxCYgYMroBXyJGn.jpg,"The moment you wake up, the nightmare begins.","Horror, Thriller, Mystery","Atlas Independent, Speranza Film, 852 Films","Norway, United States of America",English,"experiment, paranoia, post-apocalyptic future, suspicion, pit, infection, woods, flashlight, memory loss, zombie, dog, thunderstorm, syringe, stranger, government cover-up, virus",5.929,653,2013
56014,Men Vs Women,Released,0,113,FALSE,/pHnGbmHyueklsZ92EsWP5cQQhFY.jpg,0,http://maschicontrofemmine.msn.it/,tt1680099,it,Maschi contro femmine,A confrontation starts between a young man Diego and his beautiful neighbor Chiara.,/epD9iEIEwwY3cYMyThw6Unn3gJv.jpg,,Comedy,"Film Commission Torino Piemonte, Italian International Film, RAI",Italy,Italian,naturism,5.761,653,2010
370567,Sherlock Gnomes,Released,90497778,86,FALSE,/dmbD8FDr6DDdinGEs14HC2FmY2w.jpg,59000000,https://www.paramount.com/movies/sherlock-gnomes,tt2296777,en,Sherlock Gnomes,"Garden gnomes, Gnomeo & Juliet, recruit renown detective, Sherlock Gnomes, to investigate the mysterious disappearance of other garden ornaments.",/wqnzpJR3PwS4doVkAkt9seSEpoX.jpg,They're on a mission to bring every gnome home.,"Animation, Family, Fantasy, Comedy, Adventure, Mystery","Rocket Pictures, Paramount Animation, Metro-Goldwyn-Mayer","United Kingdom, United States of America",English,"sequel, missing person, animate statue, sherlock holmes",5.646,653,2018
226448,In Your Eyes,Released,0,105,FALSE,/8aBF5cGWGOHPazyMsTpVkr27mTs.jpg,1000000,http://inyoureyesmovie.com,tt2101569,en,In Your Eyes,"Two seemingly unconnected souls from different corners of the United States make a telepathic bond that allows them to see, hear and feel the other's experiences, creating a bond that apparently can't be broken.",/4XAaMo2nBZR3eH8HU6AbPkBKEXI.jpg,Two strangers. One extraordinary connection.,"Drama, Romance, Science Fiction","Night and Day Pictures, Bellwether Pictures",United States of America,English,"telepathy, new mexico, loneliness, ex-con, woman director, solitude, desperate",7.145,652,2014
204436,Jack and the Cuckoo-Clock Heart,Released,3445000,94,FALSE,/vwmYKEGk8exXrusBv2EhXcoW64D.jpg,33746302,,tt1181840,fr,Jack et la mécanique du cœur,"In Scotland 1874, Jack is born on the coldest day ever. Because of the extreme cold, his heart stops beating. The responsible midwife in Edinburgh finds a way to save him by replacing his heart with a clock. So he lives and remains under the midwife's protective care. But he must not get angry or excited because that endangers his life by causing his clock to stop working. Worse than that, when he grows up, he has to face the fact he cannot fall in love because that too could stop his delicate heart.",/ZSrU2mvlzM5Jr30XtKCU1fziIj.jpg,"He must never touch the hands of the clock. He must master his anger. He must never, ever fall in love.","Animation, Romance, Adventure, Drama, Fantasy","EuropaCorp, Duran, France 3 Cinéma, Canal+, Ciné+, Fonds Film in Vlaanderen, France Télévisions, La Région Île-de-France, Screen Flanders, uFilm, uFund, uMedia Family, Vlaams Agentschap Ondernemen, Vlaanderen in Actie, Walking The Dog","Belgium, France","French, English",musical,7.222,652,2014
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,Released,172000000,100,FALSE,/w2nFc2Rsm93PDkvjY4LTn17ePO0.jpg,70000000,https://www.teenagemutantninjaturtlesmovie.com,tt8589698,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg,Heroes aren't born. They're mutated.,"Animation, Comedy, Action","Paramount, Nickelodeon Movies, Point Grey Pictures, Mikros Animation, Cinesite Animation","Canada, France, United States of America","English, Mandarin","new york city, sibling relationship, skateboarding, crime fighter, superhero, turtle, ninja, nostalgic, duringcreditsstinger, teenage mutant ninja turtles, aspiring journalist, anthropomorphic animal, excited, exhilarated",7.328,652,2023
13283,Barbie as the Island Princess,Released,0,85,FALSE,/mzsUWgmfl3pYQEQ2MVLTf4ttH26.jpg,0,,tt1092053,en,Barbie as the Island Princess,"Shipwrecked as a child, Rosella (Barbie) grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",/oguRPUFeHt0H0wO0He4ewTseMXo.jpg,,"Animation, Family",Rainmaker Entertainment,"Canada, United States of America",English,"musical, based on toy, shipwrecked",7.211,652,2007
14438,Fireproof,Released,33456317,122,FALSE,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,500000,http://www.fireproofthemovie.com/,tt1129423,en,Fireproof,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,Never leave your partner behind.,Drama,"Samuel Goldwyn Films, Affirm Films, Carmel Entertainment, FortyFour Studios, Provident Films, Sherwood Pictures",United States of America,English,"fire, husband wife relationship, parent child relationship, faith, marriage, religious conversion, advice, dysfunctional marriage, religion, hospital, marital problem, firefighter, christian film, christian",7.617,652,2008
133469,The Dream Team,Released,0,97,FALSE,/c8jRnfOeiAHFMrMFFiFWqBoBdL2.jpg,0,,tt1850394,fr,Les seigneurs,A former footballer living in Brittany enlists his old teammates to help the local fisherman to win some games in order to raise money and save jobs.,/hUbGwCDX10oz4P6oz1y7WXo5qkB.jpg,,"Drama, Comedy, Romance","Vito Films, TF1 Films Production",France,French,,5.014,652,2012
366564,Comment c'est loin,Released,0,90,FALSE,/4tpyP3formSSJptQcUF5VVGrD1y.jpg,2023920,,tt4576612,fr,Comment c'est loin,"After ten years of doing nothing, Orel and Gringe are in their mid 30s and they struggle to finish their first rap album. Their texts are mostly sex jokes and booze stories and reflect the everyday life they have in a small town from France. The problem is that they never really finished a song and when their producers want to meet, they have to face a new challenge : finish their first song in the next 24h. Their old issues, the fear of failure, their alcoholic friends and annoying girlfriends won't help them to do so, or will they ?",/9MPCy4iAwBzKsE5Wg7XI1wbaQPR.jpg,,Comedy,Nolita,France,French,,7.043,651,2015
516632,The Empty Man,Released,4796993,137,FALSE,/hwpbTeZEaKKUfiUjc2FJZpv7uAI.jpg,16000000,https://www.20thcenturystudios.com/movies/the-empty-man,tt5867314,en,The Empty Man,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",/8apzu9JFTUMtOpYkHk6LNPOs3pY.jpg,The first night you hear him. The second night you see him. The third night he finds you.,"Horror, Mystery, Thriller","BOOM! Studios, Out of Africa Entertainment, 20th Century Fox","South Africa, United States of America",English,"experiment, detective, cave, missouri, investigation, bridge, cult, based on comic, ex-cop, hospital, based on graphic novel, alcoholic, bhutan, missing person, occult, cosmic horror, folk lore",6.162,650,2020
329981,Shut In,Released,13082071,91,FALSE,/hhGeVbQEeq2pqIIzgxzZlOQ6lM.jpg,10000000,,tt2582500,en,Shut In,"A widowed child psychologist lives in an isolated existence in rural New England. When caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever.",/qXIGq6ddQhIYe4Z7A86nZ1qjUME.jpg,Some fears can't be shut out.,"Drama, Thriller","EuropaCorp, Lava Bear Films, Transfilm International, Screen Siren Pictures","Canada, France, United States of America",English,"nightmare, isolation, winter, country house, deaf, bath, murder, stepson, psychologist, doctor, storm, drugs, missing child, winter storm",5.294,650,2016
10720,Down with Love,Released,20298207,101,FALSE,/slAGFmRvVgTtQuCRiFnBHIFP4yH.jpg,35000000,,tt0309530,en,Down with Love,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",/8hpGe0U8oK05dEjVjACjw6TgbWm.jpg,The ultimate catch has met his match,"Comedy, Romance","Fox 2000 Pictures, Regency Enterprises, Jinks/Cohen Company, Epsilon Motion Pictures, Mediastream Dritte Film","Germany, United States of America",English,"new york city, journalist, empowerment, fake identity, deception, womanizer, playboy, author, feminist, screwball comedy, battle of the sexes, sex comedy, absurdist",6.1,650,2003
41505,6 Souls,Released,851517,112,FALSE,/3TDCNBFDKvdfbf4byfbFglbGXCg.jpg,22000000,https://www.kewmediadistribution.com/content_hub/catalogue/possessed_the.html,tt1179069,en,6 Souls,A female forensic psychiatrist discovers that all of one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,/sU4IKlZo3fvKmdxZwnKuwisDh6T.jpg,Evil will rise.,"Horror, Mystery, Thriller","NALA Films, Maraci/Edelstein Films, IM Global, Shelter Productions",United States of America,English,"faith, supernatural, grave, forest, flashback, murder, fear, psychiatrist, surgery, catholicism, multiple personality, witch doctor",6.052,650,2010
606117,A Cinderella Story: Christmas Wish,Released,0,93,FALSE,/d9BwkpCncTNXTMfhx6bEgD5nyi0.jpg,0,,tt10326928,en,A Cinderella Story: Christmas Wish,"Kat is an aspiring singer-songwriter who dreams of making it big. However, her dreams are stalled by her reality: a conniving and cruel stepfamily  and a demoralizing job working as a singing elf at billionaire Terrence Wintergarden’s Santa Land.",/ozBX0u5caaJFli9AssqJmARb5R.jpg,Happily ever after begins with a dream.,"Comedy, Music, Romance, Fantasy","Front Street Pictures, Blue Ribbon Content, Warner Bros. Home Entertainment Group","Canada, United States of America","English, French, Spanish","musical, christmas, christmas songs",6.363,650,2019
44129,The Company Men,Released,4882577,104,FALSE,/nGYko5jtVcdk2csEDX66e87aBWJ.jpg,15000000,http://www.companymenmovie.com/,tt1172991,en,The Company Men,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers.",/tKX6E1nOf4vZN903YbkjQe7x1fv.jpg,"In America, we give our lives to our jobs. It's time to take them back.",Drama,"Battle Mountain Films, Spring Creek Productions, The Weinstein Company",United States of America,English,"stock price, corporate, carpenter, job hunting",6.536,649,2010
53457,Sarah's Key,Released,17511906,111,FALSE,/okAHapFqs7Gx9wI8avrMVXVRUzU.jpg,10000000,http://www.sarahskey.com.au/,tt1668200,fr,Elle s'appelait Sarah,"On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being sent to get deported. Sarah however managed to lock her little brother in a closet just before the police entered their apartment. Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.",/peGUaf6HrX7jSi1HifX64QJb7pm.jpg,Uncover the mystery.,"Drama, War","A Plus Image, Hugo Productions, Studio 37, TF1 Droits Audiovisuels, France 2 Cinéma, TPS Star, La Région Île-de-France, Canal+, France Télévisions",France,"German, French, English, Italian, Yiddish","survivor's guilt, good people",7.286,649,2010
178915,Welcome Mr. President!,Released,9500000,98,FALSE,/5PbtDm52osa3WvW9BDIePxlvaoZ.jpg,0,,tt2767948,it,Benvenuto Presidente!,"In a small mountain village lives a man with a challenging name, Giuseppe Garibaldi (one of Italy's ""fathers of the fatherland""), but everybody call him with the nickname Peppino. Love fishing, the company of friends, the library where he works as a precarious employee. He is an optimistic person even if his child accuse him of being a wannabe. One day, due to a mess of politicians, an amazing thing happens: Peppino is mistakenly elected President of the Italian Republic. Pulled out from his quiet life, is to play a role for which he knows he is obviously inappropriate, but his common sense and his instinctive gestures are incredibly effective, except for the etiquette, for which he is in trouble. The inflexible and fascinating Deputy Secretary General of the Presidency of the Republic, Janis Clementi, is anxious to no avail in an attempt to regulate the unpredictable actions of the President...",/dnPP1TfxcILUeZPc9lSahnSVNkR.jpg,,Comedy,"Indigo Film, RAI Cinema",Italy,Italian,,6.17,649,2013
15070,Undisputed,Released,14946150,96,FALSE,/hxBroLYYRiuDlTPp7JlcwfzXXZe.jpg,20000000,,tt0281322,en,Undisputed,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.",/xgnCABtbMDaDqn9bt3ZFJTnpA3e.jpg,Two Enemies ... The Mob ... The Ultimate Showdown.,"Drama, Crime","Miramax, Amen Ra Films",United States of America,English,"prison, martial arts, showdown, prisoner, sports, fight, gangster, boxer, fistfight, tournament, fighting, convict, racial slur, prison fight, boxing, action hero",6.506,649,2002
567970,Lost Girls,Released,0,95,FALSE,/vwkJChYb9dBcuds98Se4oHIcbnw.jpg,0,http://www.netflix.com/title/80223927,tt3111426,en,Lost Girls,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes.",/pDas4DwURlRzjD9xEhSdtkcl1ZV.jpg,,"Drama, Mystery, Thriller, History","Archer Gray, Langley Park Productions",United States of America,English,"prostitute, based on novel or book, investigation, police chief, based on true story, long island, new york, serial killer, doctor, missing person",6.092,649,2020
339404,The Layover,Released,0,88,FALSE,/ibianpvL865w7rBPAg3sPlEXUyh.jpg,0,http://thelayoverfilm.com,tt4565520,en,The Layover,"When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",/kb9osnqanXRpkpm1bnSqAhKoq5T.jpg,The flight is off. The fight is on.,"Comedy, Romance","Creative Wealth Media Finance, Unified Pictures, Bron Studios, Universal Pictures",United States of America,English,"competition, romantic comedy, road trip, rivalry",5.384,649,2017
252607,Junior,Released,0,68,FALSE,/xxH0gCKExo0x0Y0vhUKNnM8U0Ci.jpg,8358460,,tt2836252,fr,Fiston,"Alex is in love with Sandra since childhood but has never dared approach her.He asks Antoine, a lonely writer to help him seduce her, because in his time he was the only one to conquer the heart of the mother.",/rXyvlWfEgVazefy4aRpgfcgeqx8.jpg,,Comedy,"uFilm, Monkey Pack Films",France,French,,5.415,648,2014
15906,Barbie and the Magic of Pegasus,Released,0,85,FALSE,/lyBNJn16WIHIriX1bJVoOnv8U6Z.jpg,0,,tt0480345,en,Barbie and the Magic of Pegasus,"Princess Annika escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",/wqKNLSzGN9lqnmtFFwu40g2eWgQ.jpg,,"Animation, Family, Romance","Mattel, Mainframe Entertainment",United States of America,English,"princess, flying horse, pegasus, based on toy, ice skating",7.151,648,2005
302528,Remember,Released,1986615,94,FALSE,/3HJpbh02zCrnjH9TnhKRB7pCHme.jpg,0,http://www.rememberthemovie.com/,tt3704050,en,Remember,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person responsible for the death of his family.",/x496Ip0weJYfsEX23eNyzG4MjXV.jpg,Dark truths will come to light.,"Drama, Thriller, Mystery","Serendipity Point Films, Egoli Tossell Film, Distant Horizon, Detalle Films, Téléfilm Canada","Canada, Germany, Mexico, South Africa","German, English",,7.4,647,2015
807356,Watcher,Released,2543216,96,FALSE,/2cQMVHBaP1wK0UBX5SGDahB3lp3.jpg,5000000,http://watchermovie.com,tt12004038,en,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,Evil wants to be seen.,"Horror, Mystery, Thriller","Imagenation Abu Dhabi FZ, Lost City, Spooky Pictures, AGC Studios","United Arab Emirates, United States of America","Romanian, English","husband wife relationship, window, paranoia, language barrier, stalker, decapitation, neighbor, serial killer, psychological thriller, voyeurism, romania, woman director, apartment",6.512,647,2022
14410,Notorious,Released,43051547,122,FALSE,/eg7ZTTobrgQXauhZeZVqV65i9yY.jpg,0,http://www.notorious09.com,tt0472198,en,Notorious,"""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",/62NsZPgueSiE8y7dqtU3FSLFwYw.jpg,No dream is too B.I.G.,"Music, Drama, History",Fox Searchlight Pictures,United States of America,"English, Italian","rap music, ghetto, murder, death, boom box, rapping, crack addict, gold tooth, praying",6.915,647,2009
462883,Woody Woodpecker,Released,0,91,FALSE,/lkCDvf3QjXpAycm896oH1LRTK5X.jpg,10000000,,tt2114504,en,Woody Woodpecker,Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,/vFGUsJTa8z0OfDTbjdyppAireeB.jpg,Get ready for a lesson about the bird and the bees.,"Comedy, Family, Animation","Universal Pictures, Universal 1440 Entertainment","Brazil, Canada, United States of America",English,woodpecker,6.661,646,2017
567604,Once Upon a Deadpool,Released,0,118,FALSE,/3M9ZKIx4khmyll2DGB5zil626UA.jpg,0,,,en,Once Upon a Deadpool,"A kidnapped Fred Savage is forced to endure Deadpool's PG-13 rendition of Deadpool 2 as a Princess Bride-esque story that's full of magic, wonder & zero F's.",/5Ka49BWWyKMXr93YMbH5wLN7aAM.jpg,Yule believe in miracles.,"Comedy, Action, Adventure","20th Century Fox, Genre Films, Maximum Effort",United States of America,English,"superhero, based on comic, christmas",7.146,646,2018
471507,Destroyer,Released,0,121,FALSE,/o2dRMwUUUg601AaFiPXBNwurAhM.jpg,9000000,http://www.destroyer.movie,tt7137380,en,Destroyer,"When Erin Bell was a young cop, she was given an undercover assignment that ended badly and destroyed her life. Years later, she must face her demons in order to make peace with her past.",/sHw9gTdo43nJL82py0oaROkXXNr.jpg,There's nothing to lose when you've already lost everything,"Thriller, Crime, Drama, Action","30WEST, Automatik Entertainment, RocketScience",United States of America,English,"undercover cop, gang, interrogation, policewoman, teenage daughter, lapd, downward spiral",5.9,646,2018
528949,The Photographer of Mauthausen,Released,0,111,FALSE,/ljZOlqLtMa6gnTHcYn9y9lP0bK3.jpg,0,,tt6704776,es,El fotógrafo de Mauthausen,"Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.",/6b4L0uLVgFsDfqPx0sFZbCRwIKH.jpg,Based on an incredible real story,"Drama, History, Thriller","Rodar y Rodar, Filmteam, TV3, Film Factory, TVE","Hungary, Spain","French, German, Spanish","communist, photographer, holocaust (shoah), world war ii, spanish civil war (1936-39), biography, based on true story, holocaust (shoah) survivor, woman director, nazi occupation, nazism, concentration camp survivor, 1940s, spanish second republic (1931-39), nazi trials, nazi war criminal, spanish republican",6.986,646,2018
89899,The Players,Released,0,109,FALSE,/fHAX3Lcvf81KCO4vji4sRxcSlDn.jpg,0,http://www.lesinfideles-lefilm.com/,tt2087850,fr,Les infidèles,"Eight short films explore the subject of male infidelity. Serial cheaters, Fred and Greg, spend a night on the town doing what they do best, and with absolutely no regrets. The duo play various characters in assorted extracurricular situations, ranging from sexist to the darker sides of carnal desires.",/iww9dDYkBboZUvbv3wohvnIgdP9.jpg,,Comedy,"Black Dynamite Films, Canal+",France,French,"storytelling, woman director",4.72,646,2012
6687,TransSiberian,Released,5926410,111,FALSE,/zAA4ySCXAddsKqOKNDvZTjRB3TP.jpg,15000000,,tt0800241,en,TransSiberian,A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg,You can't escape your lies.,"Thriller, Crime, Mystery","Lithuanian Film Studio, Scout Productions, Canal+ España, Castelao Productions, UFA, Future Films, Telecinco Cinema, Filmax, ICAA, ICO, MEDIA Programme of the European Union, FICC","Belgium, Germany, Lithuania, Spain, United Kingdom, United States of America","Mandarin, English, French, Russian, Spanish","china, police, married couple, firearm, backpacker, travel, snow, cowardliness, train, drugs, killer, siberia, moscow, russia, trans-siberian railway",6.378,645,2008
15567,Stitch! The Movie,Released,0,60,FALSE,/uGBrhUFlfbMbEcW70Z1PtzVy0rZ.jpg,0,,tt0348124,en,Stitch! The Movie,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most-wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now, but what Lilo and Stitch don't know is that Dr. Jumba brought his other alien ""experiments"" to Hawaiʻi as well.",/Apq6rZlmKnWIsctO8PkUvLFEJYq.jpg,Stitch was Experiment 626...meet the other 625!,"Comedy, Adventure, Family, Animation",Disney Television Animation,United States of America,English,,6.479,645,2003
56903,Three Steps Over Heaven,Released,0,101,FALSE,/ujCvokRcEkE54t9UF4viGniENMU.jpg,3040046,,tt0388483,it,Tre metri sopra il cielo,A bad boy and a socialite girl hook-up.,/v1uyiF4pWzBhBlM5732XM0OnCCA.jpg,,"Drama, Romance","Cattleya, Warner Bros. Pictures",Italy,Italian,"friendship, based on novel or book, forbidden love, motorcycle crash, motor sport, street race, best friend, teenage love, first love, young love, illegal grand prix race",5.704,645,2004
526007,The Night Clerk,Released,0,90,FALSE,/9U62oMhoJeLPJrg0r6KqsKH967H.jpg,0,,tt7979142,en,The Night Clerk,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",/hPWjid7yMatyIDHvku7lCMN7zSi.jpg,Someone's always watching.,"Thriller, Crime, Drama","Highland Film Group, WulfPak Productions, Saban Films, Convergent Media",United States of America,English,"hotel, falsely accused, murder, surveillance camera, autistic",6.218,645,2020
